CustomerID,Frequency,Monetary,Avg_Quantity,Avg_Spend,Cluster
15116.0,4,1352.75,162.0,338.0,"Occasional, Low-Spend"
15117.0,5,1551.78,390.0,310.0,"Occasional, Low-Spend"
15118.0,1,244.8,1440.0,245.0,"Occasional, Moderate-Spend"
15119.0,1,266.4,88.0,266.0,"Occasional, Low-Spend"
15120.0,1,358.82,296.0,359.0,"Occasional, Low-Spend"
15121.0,2,457.72,100.0,229.0,"Occasional, Low-Spend"
15122.0,3,1633.78,267.0,545.0,"Occasional, Low-Spend"
15123.0,2,2199.31,598.0,1100.0,"Occasional, Moderate-Spend"
15124.0,2,184.19,116.0,92.0,"Occasional, Low-Spend"
15125.0,15,11528.48,413.0,769.0,"Regular, Low-Spend"
15127.0,1,406.53,251.0,407.0,"Occasional, Low-Spend"
15128.0,4,1471.0,336.0,368.0,"Occasional, Low-Spend"
15129.0,11,3447.4,163.0,313.0,"Occasional, Low-Spend"
15130.0,1,330.11,197.0,330.0,"Occasional, Low-Spend"
15132.0,5,977.9300000000001,136.0,196.0,"Occasional, Low-Spend"
15133.0,3,982.42,227.0,327.0,"Occasional, Low-Spend"
15134.0,8,1387.99,111.0,173.0,"Occasional, Low-Spend"
15135.0,1,139.05,43.0,139.0,"Occasional, Low-Spend"
15136.0,4,1286.7,194.0,322.0,"Occasional, Low-Spend"
15139.0,2,178.95999999999998,104.0,89.0,"Occasional, Low-Spend"
15140.0,7,2354.25,225.0,336.0,"Occasional, Low-Spend"
15142.0,1,498.74,365.0,499.0,"Occasional, Low-Spend"
15143.0,1,259.45,150.0,259.0,"Occasional, Low-Spend"
15144.0,17,6580.44,179.0,387.0,"Regular, Low-Spend"
15145.0,4,1194.73,189.0,299.0,"Occasional, Low-Spend"
15146.0,2,1327.16,736.0,664.0,"Occasional, Moderate-Spend"
15147.0,1,623.5,366.0,624.0,"Occasional, Low-Spend"
15148.0,1,301.29,187.0,301.0,"Occasional, Low-Spend"
15149.0,1,520.8,128.0,521.0,"Occasional, Low-Spend"
15150.0,10,5314.47,366.0,531.0,"Occasional, Low-Spend"
15152.0,13,4745.69,208.0,365.0,"Regular, Low-Spend"
15153.0,1,329.25,198.0,329.0,"Occasional, Low-Spend"
15154.0,1,296.42,104.0,296.0,"Occasional, Low-Spend"
15156.0,3,961.49,199.0,320.0,"Occasional, Low-Spend"
15157.0,3,1936.07,797.0,645.0,"Occasional, Moderate-Spend"
15158.0,1,401.40000000000003,198.0,401.0,"Occasional, Low-Spend"
15159.0,30,18641.01,381.0,621.0,"Regular, Low-Spend"
15160.0,1,158.16,84.0,158.0,"Occasional, Low-Spend"
15163.0,2,304.46999999999997,93.0,152.0,"Occasional, Low-Spend"
15164.0,3,843.05,120.0,281.0,"Occasional, Low-Spend"
15165.0,1,487.75,160.0,488.0,"Occasional, Low-Spend"
15167.0,1,163.0,67.0,163.0,"Occasional, Low-Spend"
15168.0,1,106.56,52.0,107.0,"Occasional, Low-Spend"
15171.0,1,1289.5,290.0,1290.0,"Occasional, Moderate-Spend"
15172.0,5,1624.05,322.0,325.0,"Occasional, Low-Spend"
15174.0,1,135.75,145.0,136.0,"Occasional, Low-Spend"
15175.0,1,224.14,454.0,224.0,"Occasional, Low-Spend"
15178.0,1,40.5,30.0,40.0,"Occasional, Low-Spend"
15179.0,5,2206.95,388.0,441.0,"Occasional, Low-Spend"
15180.0,1,87.5,36.0,88.0,"Occasional, Low-Spend"
15181.0,3,689.48,181.0,230.0,"Occasional, Low-Spend"
15182.0,2,622.85,126.0,311.0,"Occasional, Low-Spend"
15184.0,2,406.76,112.0,203.0,"Occasional, Low-Spend"
15185.0,1,310.62,666.0,311.0,"Occasional, Moderate-Spend"
15186.0,2,411.40999999999997,108.0,206.0,"Occasional, Low-Spend"
15187.0,16,4777.18,118.0,299.0,"Regular, Low-Spend"
15189.0,41,16225.39,150.0,396.0,"Regular, Low-Spend"
15192.0,3,1044.32,306.0,348.0,"Occasional, Low-Spend"
15193.0,1,499.32,144.0,499.0,"Occasional, Low-Spend"
15194.0,15,7616.53,380.0,508.0,"Regular, Low-Spend"
15195.0,1,3861.0,1404.0,3861.0,"Infrequent, High-Spend"
15197.0,3,1079.61,156.0,360.0,"Occasional, Low-Spend"
15198.0,2,193.64,60.0,97.0,"Occasional, Low-Spend"
15199.0,4,1268.7,99.0,317.0,"Occasional, Low-Spend"
15201.0,5,1236.54,242.0,247.0,"Occasional, Low-Spend"
15203.0,6,1827.8,292.0,305.0,"Occasional, Low-Spend"
15204.0,1,316.58,258.0,317.0,"Occasional, Low-Spend"
15205.0,2,653.24,189.0,327.0,"Occasional, Low-Spend"
15206.0,4,420.3,40.0,105.0,"Occasional, Low-Spend"
15208.0,5,870.12,63.0,174.0,"Occasional, Low-Spend"
15210.0,1,331.18,228.0,331.0,"Occasional, Low-Spend"
15211.0,2,894.41,120.0,447.0,"Occasional, Low-Spend"
15212.0,1,101.8,36.0,102.0,"Occasional, Low-Spend"
15213.0,2,328.34999999999997,136.0,164.0,"Occasional, Low-Spend"
15214.0,8,1661.44,157.0,208.0,"Occasional, Low-Spend"
15215.0,3,734.9399999999999,75.0,245.0,"Occasional, Low-Spend"
15216.0,1,96.6,28.0,97.0,"Occasional, Low-Spend"
15218.0,11,5756.89,303.0,523.0,"Regular, Low-Spend"
15219.0,1,305.75,45.0,306.0,"Occasional, Low-Spend"
15220.0,6,1778.96,232.0,296.0,"Occasional, Low-Spend"
15221.0,1,403.25,43.0,403.0,"Occasional, Low-Spend"
15222.0,1,585.0,440.0,585.0,"Occasional, Moderate-Spend"
15223.0,2,755.75,106.0,378.0,"Occasional, Low-Spend"
15224.0,2,322.08,76.0,161.0,"Occasional, Low-Spend"
15225.0,1,409.4,226.0,409.0,"Occasional, Low-Spend"
15226.0,1,154.41,71.0,154.0,"Occasional, Low-Spend"
15227.0,5,1219.4,150.0,244.0,"Occasional, Low-Spend"
15228.0,4,3386.71,564.0,847.0,"Occasional, Moderate-Spend"
15230.0,2,429.6,176.0,215.0,"Occasional, Low-Spend"
15232.0,2,612.06,343.0,306.0,"Occasional, Low-Spend"
15234.0,1,197.0,196.0,197.0,"Occasional, Low-Spend"
15235.0,12,2247.51,110.0,187.0,"Occasional, Low-Spend"
15236.0,1,321.05,269.0,321.0,"Occasional, Low-Spend"
15237.0,4,1412.32,268.0,353.0,"Occasional, Low-Spend"
15238.0,3,1071.99,231.0,357.0,"Occasional, Low-Spend"
15239.0,2,780.59,297.0,390.0,"Occasional, Low-Spend"
15240.0,5,1706.57,274.0,341.0,"Occasional, Low-Spend"
15241.0,8,1756.44,227.0,220.0,"Occasional, Low-Spend"
15243.0,1,316.68,185.0,317.0,"Occasional, Low-Spend"
15244.0,2,631.5699999999999,202.0,316.0,"Occasional, Low-Spend"
15245.0,3,2515.84,595.0,839.0,"Occasional, Moderate-Spend"
15246.0,2,514.15,124.0,257.0,"Occasional, Low-Spend"
15247.0,1,356.0,160.0,356.0,"Occasional, Low-Spend"
15249.0,13,6688.46,275.0,514.0,"Regular, Low-Spend"
15251.0,11,10484.99,561.0,953.0,"Occasional, Moderate-Spend"
15252.0,2,740.78,261.0,370.0,"Occasional, Low-Spend"
15253.0,5,918.1999999999999,173.0,184.0,"Occasional, Low-Spend"
15254.0,1,300.36,275.0,300.0,"Occasional, Low-Spend"
15255.0,1,890.85,489.0,891.0,"Occasional, Moderate-Spend"
15256.0,1,98.45,55.0,98.0,"Occasional, Low-Spend"
15257.0,1,317.15,46.0,317.0,"Occasional, Low-Spend"
15258.0,2,623.16,71.0,312.0,"Occasional, Low-Spend"
15260.0,7,1810.77,126.0,259.0,"Occasional, Low-Spend"
15261.0,1,254.82,270.0,255.0,"Occasional, Low-Spend"
15262.0,1,178.95,73.0,179.0,"Occasional, Low-Spend"
15263.0,1,156.51,89.0,157.0,"Occasional, Low-Spend"
15264.0,1,393.74,265.0,394.0,"Occasional, Low-Spend"
15265.0,2,1506.1200000000001,306.0,753.0,"Occasional, Moderate-Spend"
15266.0,1,119.3,18.0,119.0,"Occasional, Low-Spend"
15267.0,5,1717.36,189.0,343.0,"Occasional, Low-Spend"
15269.0,1,408.8,26.0,409.0,"Occasional, Low-Spend"
15270.0,7,2379.49,217.0,340.0,"Occasional, Low-Spend"
15271.0,15,2507.07,84.0,167.0,"Regular, Low-Spend"
15272.0,2,721.94,155.0,361.0,"Occasional, Low-Spend"
15274.0,2,716.5699999999999,310.0,358.0,"Occasional, Low-Spend"
15275.0,1,615.14,498.0,615.0,"Occasional, Moderate-Spend"
15276.0,1,135.31,64.0,135.0,"Occasional, Low-Spend"
15277.0,1,255.9,205.0,256.0,"Occasional, Low-Spend"
15279.0,1,290.51,189.0,291.0,"Occasional, Low-Spend"
15280.0,1,113.12,154.0,113.0,"Occasional, Low-Spend"
15281.0,9,2332.15,135.0,259.0,"Occasional, Low-Spend"
15286.0,1,240.55,55.0,241.0,"Occasional, Low-Spend"
15287.0,2,486.69,216.0,243.0,"Occasional, Low-Spend"
15288.0,5,2306.52,155.0,461.0,"Occasional, Low-Spend"
15289.0,3,939.78,336.0,313.0,"Occasional, Low-Spend"
15290.0,18,7943.22,250.0,441.0,"Regular, Low-Spend"
15291.0,15,4668.3,140.0,311.0,"Regular, Low-Spend"
15292.0,1,180.94,56.0,181.0,"Occasional, Low-Spend"
15296.0,6,3672.86,294.0,612.0,"Occasional, Low-Spend"
15297.0,3,641.94,97.0,214.0,"Occasional, Low-Spend"
15298.0,12,4799.9,260.0,400.0,"Regular, Low-Spend"
15299.0,7,4507.01,421.0,644.0,"Occasional, Moderate-Spend"
15300.0,1,496.44,292.0,496.0,"Occasional, Low-Spend"
15301.0,12,5070.35,231.0,423.0,"Regular, Low-Spend"
15303.0,1,574.02,248.0,574.0,"Occasional, Low-Spend"
15304.0,8,694.4,13.0,87.0,"Occasional, Low-Spend"
15306.0,3,1174.35,270.0,391.0,"Occasional, Low-Spend"
15307.0,1,205.3,37.0,205.0,"Occasional, Low-Spend"
15308.0,1,310.46999999999997,175.0,310.0,"Occasional, Low-Spend"
15311.0,91,60767.9,420.0,668.0,"Frequent, Moderate-Spend"
15312.0,4,924.85,129.0,231.0,"Occasional, Low-Spend"
15313.0,1,52.0,25.0,52.0,"Occasional, Low-Spend"
15314.0,1,327.96999999999997,313.0,328.0,"Occasional, Low-Spend"
15315.0,2,570.5,431.0,285.0,"Occasional, Low-Spend"
15316.0,1,165.0,100.0,165.0,"Occasional, Low-Spend"
15318.0,1,312.62,642.0,313.0,"Occasional, Moderate-Spend"
15319.0,1,204.5,175.0,204.0,"Occasional, Low-Spend"
15320.0,1,267.13,326.0,267.0,"Occasional, Low-Spend"
15321.0,3,2748.31,394.0,916.0,"Occasional, Moderate-Spend"
15322.0,1,679.68,416.0,680.0,"Occasional, Moderate-Spend"
15325.0,1,162.29,232.0,162.0,"Occasional, Low-Spend"
15326.0,1,311.71,386.0,312.0,"Occasional, Low-Spend"
15327.0,1,208.75,116.0,209.0,"Occasional, Low-Spend"
15329.0,3,1049.7,162.0,350.0,"Occasional, Low-Spend"
15330.0,2,714.9599999999999,656.0,357.0,"Occasional, Moderate-Spend"
15332.0,4,1661.06,163.0,415.0,"Occasional, Low-Spend"
15333.0,1,1028.56,344.0,1029.0,"Occasional, Moderate-Spend"
15334.0,3,351.67,91.0,117.0,"Occasional, Low-Spend"
15335.0,1,173.97,80.0,174.0,"Occasional, Low-Spend"
15339.0,2,574.07,208.0,287.0,"Occasional, Low-Spend"
15341.0,1,2020.52,812.0,2021.0,"Occasional, Moderate-Spend"
15342.0,1,406.09,283.0,406.0,"Occasional, Low-Spend"
15343.0,1,364.5,84.0,364.0,"Occasional, Low-Spend"
15344.0,3,563.94,39.0,188.0,"Occasional, Low-Spend"
15345.0,1,393.54,81.0,394.0,"Occasional, Low-Spend"
15346.0,1,252.42,144.0,252.0,"Occasional, Low-Spend"
15347.0,1,201.6,130.0,202.0,"Occasional, Low-Spend"
15348.0,1,158.04,84.0,158.0,"Occasional, Low-Spend"
15349.0,2,473.81,164.0,237.0,"Occasional, Low-Spend"
15350.0,1,115.64999999999999,51.0,116.0,"Occasional, Low-Spend"
15351.0,7,1960.11,108.0,280.0,"Occasional, Low-Spend"
15353.0,2,777.02,172.0,389.0,"Occasional, Low-Spend"
15355.0,2,277.05,22.0,139.0,"Occasional, Low-Spend"
15356.0,10,2766.5,167.0,277.0,"Occasional, Low-Spend"
15358.0,22,8347.2,320.0,379.0,"Regular, Low-Spend"
15360.0,1,427.93,223.0,428.0,"Occasional, Low-Spend"
15361.0,1,418.92,336.0,419.0,"Occasional, Low-Spend"
15363.0,1,326.0,144.0,326.0,"Occasional, Low-Spend"
15364.0,2,913.19,246.0,457.0,"Occasional, Low-Spend"
15365.0,7,2314.32,155.0,331.0,"Occasional, Low-Spend"
15366.0,2,602.51,310.0,301.0,"Occasional, Low-Spend"
15367.0,4,1877.59,264.0,469.0,"Occasional, Low-Spend"
15368.0,1,446.94,230.0,447.0,"Occasional, Low-Spend"
15370.0,7,2386.05,119.0,341.0,"Occasional, Low-Spend"
15372.0,1,2007.4,2924.0,2007.0,"Infrequent, High-Spend"
15373.0,12,2415.91,42.0,201.0,"Occasional, Low-Spend"
15374.0,1,168.0,126.0,168.0,"Occasional, Low-Spend"
15376.0,3,1233.36,206.0,411.0,"Occasional, Low-Spend"
15379.0,7,3703.29,329.0,529.0,"Occasional, Low-Spend"
15380.0,5,1690.26,75.0,338.0,"Occasional, Low-Spend"
15381.0,2,596.85,86.0,298.0,"Occasional, Low-Spend"
15382.0,6,5955.71,669.0,993.0,"Occasional, Moderate-Spend"
15384.0,2,642.41,298.0,321.0,"Occasional, Low-Spend"
15385.0,1,316.88,161.0,317.0,"Occasional, Low-Spend"
15386.0,1,394.14,446.0,394.0,"Occasional, Low-Spend"
15388.0,1,140.54,88.0,141.0,"Occasional, Low-Spend"
15389.0,1,500.0,400.0,500.0,"Occasional, Low-Spend"
15392.0,4,1535.53,319.0,384.0,"Occasional, Low-Spend"
15393.0,2,231.86,75.0,116.0,"Occasional, Low-Spend"
15394.0,4,2183.54,228.0,546.0,"Occasional, Low-Spend"
15395.0,1,107.45,17.0,107.0,"Occasional, Low-Spend"
15396.0,1,288.18,122.0,288.0,"Occasional, Low-Spend"
15397.0,1,94.0,20.0,94.0,"Occasional, Low-Spend"
15398.0,2,1345.53,384.0,673.0,"Occasional, Moderate-Spend"
15399.0,3,815.77,204.0,272.0,"Occasional, Low-Spend"
15400.0,5,716.2,78.0,143.0,"Occasional, Low-Spend"
15402.0,2,626.77,347.0,313.0,"Occasional, Low-Spend"
15405.0,1,349.1,193.0,349.0,"Occasional, Low-Spend"
15406.0,2,510.71,127.0,255.0,"Occasional, Low-Spend"
15407.0,4,1056.44,140.0,264.0,"Occasional, Low-Spend"
15408.0,1,267.18,106.0,267.0,"Occasional, Low-Spend"
15410.0,8,3450.84,150.0,431.0,"Occasional, Low-Spend"
15411.0,4,1358.88,132.0,340.0,"Occasional, Low-Spend"
15412.0,1,190.53,108.0,191.0,"Occasional, Low-Spend"
15414.0,3,774.9,148.0,258.0,"Occasional, Low-Spend"
15415.0,1,572.81,575.0,573.0,"Occasional, Moderate-Spend"
15416.0,4,3984.32,522.0,996.0,"Occasional, Moderate-Spend"
15417.0,1,508.8,284.0,509.0,"Occasional, Low-Spend"
15419.0,1,135.86,230.0,136.0,"Occasional, Low-Spend"
15421.0,4,950.36,125.0,238.0,"Occasional, Low-Spend"
15422.0,2,97.7,19.0,49.0,"Occasional, Low-Spend"
15423.0,1,43.5,101.0,44.0,"Occasional, Low-Spend"
15424.0,2,383.34,277.0,192.0,"Occasional, Low-Spend"
15426.0,5,1447.39,135.0,289.0,"Occasional, Low-Spend"
15427.0,3,1483.14,338.0,494.0,"Occasional, Low-Spend"
15428.0,1,93.78,102.0,94.0,"Occasional, Low-Spend"
15429.0,2,397.35,190.0,199.0,"Occasional, Low-Spend"
15432.0,1,171.19,65.0,171.0,"Occasional, Low-Spend"
15433.0,2,533.3,267.0,267.0,"Occasional, Low-Spend"
15434.0,5,1041.48,129.0,208.0,"Occasional, Low-Spend"
15435.0,1,149.29,54.0,149.0,"Occasional, Low-Spend"
15436.0,3,1122.53,204.0,374.0,"Occasional, Low-Spend"
15437.0,1,200.16,79.0,200.0,"Occasional, Low-Spend"
15438.0,1,156.57999999999998,59.0,157.0,"Occasional, Low-Spend"
15440.0,3,383.68,66.0,128.0,"Occasional, Low-Spend"
15442.0,1,594.0,120.0,594.0,"Occasional, Low-Spend"
15443.0,7,3236.91,238.0,462.0,"Occasional, Low-Spend"
15444.0,2,1418.26,382.0,709.0,"Occasional, Moderate-Spend"
15445.0,1,113.5,58.0,114.0,"Occasional, Low-Spend"
15447.0,1,155.17,85.0,155.0,"Occasional, Low-Spend"
15448.0,1,494.64,232.0,495.0,"Occasional, Low-Spend"
15449.0,3,974.52,271.0,325.0,"Occasional, Low-Spend"
15450.0,1,429.84,376.0,430.0,"Occasional, Low-Spend"
15452.0,3,538.73,94.0,180.0,"Occasional, Low-Spend"
15453.0,7,1388.37,121.0,198.0,"Occasional, Low-Spend"
15454.0,1,179.1,86.0,179.0,"Occasional, Low-Spend"
15456.0,3,447.21999999999997,220.0,149.0,"Occasional, Low-Spend"
15457.0,1,237.07,132.0,237.0,"Occasional, Low-Spend"
15458.0,1,161.64,156.0,162.0,"Occasional, Low-Spend"
15460.0,1,216.76,109.0,217.0,"Occasional, Low-Spend"
15462.0,3,234.6,57.0,78.0,"Occasional, Low-Spend"
15463.0,1,126.14,106.0,126.0,"Occasional, Low-Spend"
15464.0,1,1048.85,350.0,1049.0,"Occasional, Moderate-Spend"
15465.0,18,7354.62,70.0,409.0,"Regular, Low-Spend"
15466.0,1,334.53,246.0,335.0,"Occasional, Low-Spend"
15467.0,3,524.88,103.0,175.0,"Occasional, Low-Spend"
15468.0,2,467.51,78.0,234.0,"Occasional, Low-Spend"
15469.0,2,538.55,76.0,269.0,"Occasional, Low-Spend"
15471.0,1,469.48,266.0,469.0,"Occasional, Low-Spend"
15472.0,1,371.56,251.0,372.0,"Occasional, Low-Spend"
15473.0,7,1771.2,96.0,253.0,"Occasional, Low-Spend"
15475.0,1,454.11,319.0,454.0,"Occasional, Low-Spend"
15478.0,2,1441.42,292.0,721.0,"Occasional, Low-Spend"
15480.0,1,905.5,303.0,906.0,"Occasional, Moderate-Spend"
15482.0,12,11054.96,418.0,921.0,"Occasional, Moderate-Spend"
15483.0,4,233.81,74.0,58.0,"Occasional, Low-Spend"
15484.0,4,3594.31,788.0,899.0,"Occasional, Moderate-Spend"
15485.0,3,2575.0,435.0,858.0,"Occasional, Moderate-Spend"
15488.0,1,91.32,73.0,91.0,"Occasional, Low-Spend"
15489.0,3,1134.28,203.0,378.0,"Occasional, Low-Spend"
15491.0,6,3100.09,274.0,517.0,"Occasional, Low-Spend"
15492.0,2,659.46,242.0,330.0,"Occasional, Low-Spend"
15493.0,5,2001.8,112.0,400.0,"Occasional, Low-Spend"
15494.0,2,1299.23,574.0,650.0,"Occasional, Moderate-Spend"
15497.0,2,1262.2,312.0,631.0,"Occasional, Low-Spend"
15498.0,27,13316.4,226.0,493.0,"Regular, Low-Spend"
15500.0,4,1131.56,143.0,283.0,"Occasional, Low-Spend"
15502.0,11,7228.98,385.0,657.0,"Regular, Low-Spend"
15503.0,1,147.09,74.0,147.0,"Occasional, Low-Spend"
15504.0,1,52.83,33.0,53.0,"Occasional, Low-Spend"
15505.0,5,3610.96,478.0,722.0,"Occasional, Moderate-Spend"
15506.0,3,979.26,283.0,326.0,"Occasional, Low-Spend"
15507.0,1,492.36,162.0,492.0,"Occasional, Low-Spend"
15508.0,6,1000.27,73.0,167.0,"Occasional, Low-Spend"
15510.0,1,250.0,2.0,250.0,"Occasional, Low-Spend"
15511.0,5,909.23,54.0,182.0,"Occasional, Low-Spend"
15512.0,2,121.0,34.0,60.0,"Occasional, Low-Spend"
15513.0,19,14758.22,300.0,777.0,"Regular, Low-Spend"
15514.0,11,4139.46,196.0,376.0,"Occasional, Low-Spend"
15516.0,3,62.43,9.0,21.0,"Occasional, Low-Spend"
15517.0,1,267.03,293.0,267.0,"Occasional, Low-Spend"
15518.0,8,1942.45,159.0,243.0,"Occasional, Low-Spend"
15520.0,1,343.5,314.0,344.0,"Occasional, Low-Spend"
15521.0,8,3000.2,230.0,375.0,"Occasional, Low-Spend"
15522.0,2,398.84,286.0,199.0,"Occasional, Low-Spend"
15523.0,1,412.01,132.0,412.0,"Occasional, Low-Spend"
15524.0,1,440.0,4.0,440.0,"Occasional, Low-Spend"
15525.0,3,825.92,139.0,275.0,"Occasional, Low-Spend"
15526.0,2,148.44,12.0,74.0,"Occasional, Low-Spend"
15527.0,8,2429.78,124.0,304.0,"Occasional, Low-Spend"
15528.0,1,229.33,123.0,229.0,"Occasional, Low-Spend"
15529.0,11,3995.23,318.0,363.0,"Occasional, Low-Spend"
15530.0,4,1502.35,238.0,376.0,"Occasional, Low-Spend"
15531.0,2,2007.44,552.0,1004.0,"Occasional, Moderate-Spend"
15532.0,4,1580.93,130.0,395.0,"Occasional, Low-Spend"
15533.0,3,807.57,96.0,269.0,"Occasional, Low-Spend"
15535.0,4,536.4,36.0,134.0,"Occasional, Low-Spend"
15537.0,1,110.92,29.0,111.0,"Occasional, Low-Spend"
15539.0,1,538.46,410.0,538.0,"Occasional, Low-Spend"
15540.0,1,213.3,200.0,213.0,"Occasional, Low-Spend"
15541.0,1,85.13,49.0,85.0,"Occasional, Low-Spend"
15543.0,1,127.86,86.0,128.0,"Occasional, Low-Spend"
15544.0,9,3546.71,345.0,394.0,"Occasional, Low-Spend"
15545.0,2,292.72,82.0,146.0,"Occasional, Low-Spend"
15547.0,14,4954.84,288.0,354.0,"Regular, Low-Spend"
15549.0,3,1693.26,233.0,564.0,"Occasional, Low-Spend"
15550.0,4,575.63,74.0,144.0,"Occasional, Low-Spend"
15551.0,1,436.06,218.0,436.0,"Occasional, Low-Spend"
15552.0,1,90.12,60.0,90.0,"Occasional, Low-Spend"
15553.0,1,437.23,451.0,437.0,"Occasional, Low-Spend"
15554.0,1,217.2,74.0,217.0,"Occasional, Low-Spend"
15555.0,16,4805.17,277.0,300.0,"Regular, Low-Spend"
15556.0,1,279.77,236.0,280.0,"Occasional, Low-Spend"
15557.0,1,473.65,219.0,474.0,"Occasional, Low-Spend"
15561.0,4,800.59,67.0,200.0,"Occasional, Low-Spend"
15562.0,1,134.55,39.0,135.0,"Occasional, Low-Spend"
15563.0,4,1400.44,375.0,350.0,"Occasional, Low-Spend"
15565.0,2,173.16,30.0,87.0,"Occasional, Low-Spend"
15567.0,1,186.01,223.0,186.0,"Occasional, Low-Spend"
15568.0,3,758.29,154.0,253.0,"Occasional, Low-Spend"
15569.0,5,1375.71,133.0,275.0,"Occasional, Low-Spend"
15570.0,12,4165.5199999999995,172.0,347.0,"Regular, Low-Spend"
15571.0,4,650.4300000000001,66.0,163.0,"Occasional, Low-Spend"
15572.0,7,2552.86,176.0,365.0,"Occasional, Low-Spend"
15573.0,2,607.45,182.0,304.0,"Occasional, Low-Spend"
15574.0,4,702.25,87.0,176.0,"Occasional, Low-Spend"
15576.0,1,940.67,404.0,941.0,"Occasional, Moderate-Spend"
15577.0,3,258.88,30.0,86.0,"Occasional, Low-Spend"
15578.0,1,127.1,52.0,127.0,"Occasional, Low-Spend"
15579.0,2,348.6,60.0,174.0,"Occasional, Low-Spend"
15581.0,12,1179.97,24.0,98.0,"Occasional, Low-Spend"
15582.0,3,682.91,151.0,228.0,"Occasional, Low-Spend"
15584.0,4,725.11,78.0,181.0,"Occasional, Low-Spend"
15585.0,1,455.3,320.0,455.0,"Occasional, Low-Spend"
15587.0,4,913.68,78.0,228.0,"Occasional, Low-Spend"
15589.0,3,478.53,81.0,160.0,"Occasional, Low-Spend"
15592.0,1,388.58,354.0,389.0,"Occasional, Low-Spend"
15593.0,1,199.8,60.0,200.0,"Occasional, Low-Spend"
15594.0,5,1771.78,197.0,354.0,"Occasional, Low-Spend"
15596.0,5,1406.59,112.0,281.0,"Occasional, Low-Spend"
15597.0,1,324.57,279.0,325.0,"Occasional, Low-Spend"
15598.0,1,240.68,160.0,241.0,"Occasional, Low-Spend"
15599.0,2,761.74,359.0,381.0,"Occasional, Low-Spend"
15601.0,14,6776.56,356.0,484.0,"Regular, Low-Spend"
15602.0,9,1297.87,126.0,144.0,"Occasional, Low-Spend"
15603.0,1,48.480000000000004,96.0,48.0,"Occasional, Low-Spend"
15604.0,1,216.39,159.0,216.0,"Occasional, Low-Spend"
15605.0,5,1198.23,88.0,240.0,"Occasional, Low-Spend"
15606.0,9,2920.16,99.0,324.0,"Occasional, Low-Spend"
15607.0,1,104.75999999999999,202.0,105.0,"Occasional, Low-Spend"
15608.0,4,1093.68,178.0,273.0,"Occasional, Low-Spend"
15609.0,1,298.48,148.0,298.0,"Occasional, Low-Spend"
15610.0,1,112.46000000000001,66.0,112.0,"Occasional, Low-Spend"
15611.0,13,1591.45,39.0,122.0,"Occasional, Low-Spend"
15612.0,2,195.15,26.0,98.0,"Occasional, Low-Spend"
15615.0,23,10399.74,239.0,452.0,"Regular, Low-Spend"
15618.0,4,776.85,114.0,194.0,"Occasional, Low-Spend"
15619.0,1,336.4,136.0,336.0,"Occasional, Low-Spend"
15620.0,3,1553.18,305.0,518.0,"Occasional, Low-Spend"
15621.0,4,1293.03,125.0,323.0,"Occasional, Low-Spend"
15622.0,9,3709.56,186.0,412.0,"Occasional, Low-Spend"
15623.0,1,301.03000000000003,125.0,301.0,"Occasional, Low-Spend"
15624.0,4,588.13,89.0,147.0,"Occasional, Low-Spend"
15625.0,4,1534.26,297.0,384.0,"Occasional, Low-Spend"
15626.0,2,675.8,383.0,338.0,"Occasional, Low-Spend"
15628.0,9,2870.24,210.0,319.0,"Occasional, Low-Spend"
15630.0,2,1186.35,400.0,593.0,"Occasional, Moderate-Spend"
15632.0,8,3285.31,264.0,411.0,"Occasional, Low-Spend"
15634.0,1,243.55,99.0,244.0,"Occasional, Low-Spend"
15636.0,2,724.76,142.0,362.0,"Occasional, Low-Spend"
15637.0,1,223.36,128.0,223.0,"Occasional, Low-Spend"
15639.0,1,425.32,323.0,425.0,"Occasional, Low-Spend"
15640.0,15,12515.66,440.0,834.0,"Regular, Low-Spend"
15641.0,4,1887.2,390.0,472.0,"Occasional, Low-Spend"
15643.0,3,664.0,82.0,221.0,"Occasional, Low-Spend"
15644.0,4,813.0,139.0,203.0,"Occasional, Low-Spend"
15645.0,1,612.01,256.0,612.0,"Occasional, Low-Spend"
15646.0,3,447.64,131.0,149.0,"Occasional, Low-Spend"
15648.0,2,657.35,110.0,329.0,"Occasional, Low-Spend"
15649.0,2,816.0,96.0,408.0,"Occasional, Low-Spend"
15651.0,3,646.3000000000001,160.0,215.0,"Occasional, Low-Spend"
15652.0,1,337.74,208.0,338.0,"Occasional, Low-Spend"
15653.0,2,877.44,600.0,439.0,"Occasional, Moderate-Spend"
15654.0,2,922.53,238.0,461.0,"Occasional, Low-Spend"
15655.0,1,560.67,324.0,561.0,"Occasional, Low-Spend"
15656.0,4,748.5,86.0,187.0,"Occasional, Low-Spend"
15657.0,1,30.0,24.0,30.0,"Occasional, Low-Spend"
15658.0,5,1024.1,48.0,205.0,"Occasional, Low-Spend"
15659.0,1,306.45,111.0,306.0,"Occasional, Low-Spend"
15660.0,9,1600.86,117.0,178.0,"Occasional, Low-Spend"
15661.0,2,309.8,118.0,155.0,"Occasional, Low-Spend"
15663.0,1,138.14,106.0,138.0,"Occasional, Low-Spend"
15664.0,1,386.43,157.0,386.0,"Occasional, Low-Spend"
